"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","deposit"
52,"admin.",2,"high.school",1,1,1,"cellular","jul","wed","131sec",7,999,0,"nonexistent",1.4,93.918,-42.7,"4.957%",5228.1,"no"
30,"services",2,"high.school",0,1,1,"telephone","may","wed","48sec",1,999,0,"nonexistent",1.1,93.994,-36.4,"4.859%",5191,"no"
34,"services",2,"high.school",1,2,1,"cellular","jul","thu","156sec",1,999,0,"nonexistent",1.4,93.918,-42.7,"4.968%",5228.1,"no"
29,"entrepreneur",2,"professional.course",1,2,1,"telephone","jun","mon","930sec",1,999,0,"nonexistent",1.4,94.465,-41.8,"4.865%",5228.1,"no"
32,"retired",2,"high.school",1,1,1,"telephone","may","fri","209sec",3,999,0,"nonexistent",1.1,93.994,-36.4,"4.855%",5191,"no"
32,"technician",2,"professional.course",1,2,1,"telephone","may","fri","322sec",2,999,0,"nonexistent",1.1,93.994,-36.4,"4.864%",5191,"no"
39,"admin.",2,"university.degree",1,2,2,"cellular","apr","tue","308sec",2,999,0,"nonexistent",-1.8,93.075,-47.1,"1.423%",5099.1,"no"
36,"technician",3,"university.degree",1,2,1,"telephone","may","thu","163sec",2,999,0,"nonexistent",1.1,93.994,-36.4,"4.855%",5191,"no"
42,"self-employed",2,"basic.6y",1,2,2,"telephone","may","thu","195sec",2,999,0,"nonexistent",1.1,93.994,-36.4,"4.86%",5191,"no"
32,"blue-collar",2,"basic.4y",1,1,1,"cellular","may","tue","463sec",3,999,0,"nonexistent",-1.8,92.893,-46.2,"1.291%",5099.1,"no"
56,"blue-collar",2,"high.school",1,2,1,"cellular","aug","thu","69sec",11,999,0,"nonexistent",1.4,93.444,-36.1,"4.962%",5228.1,"no"
51,"admin.",2,"professional.course",1,2,1,"cellular","jul","thu","132sec",1,999,0,"nonexistent",1.4,93.918,-42.7,"4.963%",5228.1,"no"
34,"blue-collar",2,"basic.4y",0,1,1,"cellular","jul","wed","171sec",6,999,0,"nonexistent",1.4,93.918,-42.7,"4.957%",5228.1,"no"
35,"blue-collar",2,"basic.9y",0,1,1,"cellular","may","thu","234sec", ,999,1,"failure",-1.8,92.893,-46.2,"1.327%",5099.1,"no"
45,"admin.",2,"high.school",0,2,1,"cellular","jul","mon","201sec",1,999,0,"nonexistent",1.4,93.918,-42.7,"4.962%",5228.1,"no"
36,"technician",2,"professional.course",1,2,1,"telephone","may","fri","84sec",1,999,0,"nonexistent",1.1,93.994,-36.4,"4.855%",5191,"no"
35,"admin.",3,"basic.4y",0,1,1,"telephone","jun","thu","117sec",2,999,0,"nonexistent",1.4,94.465,-41.8, ,5228.1,"no"
46,"services",2,"high.school",1,2,1,"cellular","jul","mon","181sec",2,999,0,"nonexistent",1.4,93.918,-42.7,"4.96%",5228.1,"no"
35,"self-employed",3,"university.degree",1,1,1,"cellular","may","fri","1243sec",2,999,0,"nonexistent",-1.8,92.893,-46.2,"1.313%",5099.1,"no"
35,"services",2,"basic.9y",1,1,2,"telephone","jun","thu","98sec",1,999,0,"nonexistent",1.4,94.465,-41.8,"4.958%",5228.1,"no"
56,"admin.",2,"basic.4y",1,1,1,"cellular","aug","thu","82sec",3,999,0,"nonexistent",1.4,93.444,-36.1,"4.968%",5228.1,"no"
37,"services",2,"high.school",1,1,1,"telephone","may","wed","74sec",3,999,0,"nonexistent",1.1,93.994,-36.4,"4.859%",5191,"no"
31,"admin.",1,"high.school",1,1,1,"telephone","may","tue","47sec",1,999,0,"nonexistent",1.1,93.994,-36.4,"4.857%",5191,"no"
43,"blue-collar",2,"basic.9y",1,1,1,"telephone","jun","fri","404sec",3,999,0,"nonexistent",1.4,94.465,-41.8,"4.967%",5228.1,"no"
45,"self-employed",3,"professional.course",1,1,1,"cellular","nov","fri","123sec",2,999,0,"nonexistent",-0.1,93.2,-42,"4.021%",5195.8,"no"
39,"blue-collar",3,"basic.9y",0,2,1,"cellular","jul","mon","123sec",3,999,0,"nonexistent",1.4,93.918,-42.7,"4.96%",5228.1,"no"
54,"retired",1,"university.degree",1,2,1,"cellular","may","fri","778sec",5,999,1,"failure",-1.8,92.893,-46.2,"1.25%",5099.1,"no"
51,"services",1,"basic.6y",1,1,2,"cellular","may","thu","122sec",1,999,1,"failure",-1.8,92.893,-46.2,"1.327%",5099.1,"no"
46,"services",1,"high.school",1,1,1,"telephone","may","fri","56sec",3,999,0,"nonexistent",1.1,93.994,-36.4,"4.859%",5191,"no"
54,"retired",1,"professional.course",1,1,1,"cellular","nov","mon","62sec",1,999,0,"nonexistent",-0.1,93.2,-42,"4.191%",5195.8,"no"
31,"technician",3,"university.degree",1,2,2,"telephone","nov","fri","30sec",3,999,0,"nonexistent",-0.1,93.2,-42,"4.021%",5195.8,"no"
31,"services",3,"basic.6y",1,1,1,"telephone","jun","wed","533sec",3,999,0,"nonexistent",1.4,94.465,-41.8,"4.962%",5228.1,"no"
45,"technician",2,"professional.course",1,2,2,"cellular","aug","wed","136sec",6,999,0,"nonexistent",1.4,93.444,-36.1,"4.964%",5228.1,"no"
58,"management",2,"basic.4y",1,1,1,"cellular","nov","fri","240sec",3,999,0,"nonexistent",-0.1,93.2,-42,"4.021%",5195.8,"no"
53,"self-employed",1,"university.degree",1,1,1,"cellular","jul","mon","397sec",3,999,0,"nonexistent",1.4,93.918,-42.7,"4.96%",5228.1,"no"
57,"management",2,"university.degree",1,2,1,"telephone","may","thu","278sec",4,999,0,"nonexistent",1.1,93.994,-36.4,"4.86%",5191,"no"
31,"admin.",1,"university.degree",0,1,1,"telephone","may","wed","346sec",2,999,0,"nonexistent",1.1,93.994,-36.4,"4.857%",5191,"no"
38,"admin.",2,"university.degree",1,1,1,"cellular","aug","thu","395sec",1,999,0,"nonexistent",1.4,93.444,-36.1,"4.968%",5228.1,"yes"
37,"blue-collar",3,"basic.6y",1,1,1,"cellular","jul","tue","338sec",3,999,0,"nonexistent",1.4,93.918,-42.7,"4.962%",5228.1,"no"
35,"management",2,"professional.course",1,2,2,"telephone","may","wed","136sec",1,999,0,"nonexistent",1.1,93.994,-36.4,"4.857%",5191,"no"
31,"blue-collar",3,"high.school",1,2,1,"cellular","nov","thu","359sec",1,999,0,"nonexistent",-0.1,93.2,-42,"4.076%",5195.8,"no"
35,"blue-collar",2,"basic.9y",1,1,1,"telephone","jun","tue","33sec",2,999,0,"nonexistent",1.4,94.465,-41.8,"4.961%",5228.1,"no"
37,"unemployed",3,"university.degree",1,2,1,"cellular","jul","thu","47sec", ,999,0,"nonexistent",1.4,93.918,-42.7,"4.968%",5228.1,"no"
51,"admin.",1,"university.degree",1,2,1,"cellular","aug","thu","218sec",6,999,0,"nonexistent",1.4,93.444,-36.1,"4.968%",5228.1,"no"
43,"blue-collar",2,"basic.4y",0,1,1,"telephone","may","tue","87sec",3,999,0,"nonexistent",1.1,93.994,-36.4,"4.857%",5191,"no"
32,"management",2,"university.degree",1,1,2,"cellular","may","mon","119sec",1,999,0,"nonexistent",-1.8,92.893,-46.2,"1.244%",5099.1,"no"
33,"services",2,"high.school",1,2,1,"cellular","may","wed","1512sec",1,999,1,"failure",-1.8,92.893,-46.2,"1.281%",5099.1,"yes"
46,"management",2,"university.degree",1,1,2,"cellular","jul","fri","153sec",2,999,0,"nonexistent",1.4,93.918,-42.7,"4.962%",5228.1,"no"
31,"unemployed",3,"university.degree",1,2,1,"cellular","aug","tue","174sec",2,999,0,"nonexistent",1.4,93.444,-36.1,"4.966%",5228.1,"no"
37,"admin.",3,"high.school",0,2,1,"telephone","may","fri","159sec",5,999,0,"nonexistent",1.1,93.994,-36.4,"4.857%",5191,"no"
64,"retired",2,"basic.4y",1,0,0,"telephone","aug","fri","245sec",3,999,0,"nonexistent",-1.7,94.027,-38.3,"0.905%",4991.6,"yes"
22,"services",2,"high.school",1,2,1,"cellular","may","fri","48sec",7,999,0,"nonexistent",-1.8,92.893,-46.2,"1.25%",5099.1,"no"
50,"entrepreneur",2,"basic.4y",1,1,1,"telephone","jun","fri","20sec", ,999,0,"nonexistent",1.4,94.465,-41.8,"4.959%",5228.1,"no"
54,"housemaid",2,"basic.4y",0,1,1,"cellular","jul","tue","164sec",4,999,0,"nonexistent",1.4,93.918,-42.7,"4.961%",5228.1,"no"
60,"admin.",2,"high.school",1,1,1,"telephone","may","mon","253sec",1,999,0,"nonexistent",1.1,93.994,-36.4,"4.857%",5191,"no"
41,"blue-collar",3,"basic.9y",1,2,1,"telephone","may","fri","306sec",1,999,0,"nonexistent",1.1,93.994,-36.4,"4.855%",5191,"no"
46,"blue-collar",2,"basic.4y",0,1,1,"cellular","jul","thu","111sec",2,999,0,"nonexistent",1.4,93.918,-42.7,"4.958%",5228.1,"no"
34,"admin.",3,"high.school",1,1,1,"telephone","may","mon","52sec",3,999,0,"nonexistent",1.1,93.994,-36.4,"4.857%",5191,"no"
25,"technician",2,"university.degree",1,2,1,"cellular","may","tue","127sec",1,12,1,"success",-1.8,92.893,-46.2,"1.291%",5099.1,"no"
60,"admin.",2,"university.degree",1,2,1,"cellular","jun","mon","324sec",3,3,1,"success",-2.9,92.963,-40.8,"1.266%",5076.2,"yes"
33,"technician",3,"basic.9y",1,1,1,"cellular","sep","fri","105sec", ,999,0,"nonexistent",-3.4,92.379,-29.8,"0.741%",5017.5,"no"
45,"services",3,"high.school",1,2,1,"cellular","may","fri","127sec",2,999,0,"nonexistent",-1.8,92.893,-46.2,"1.313%",5099.1,"no"
46,"services",2,"unknown",0,1,1,"cellular","aug","mon","458sec",2,999,0,"nonexistent",1.4,93.444,-36.1,"4.963%",5228.1,"no"
41,"blue-collar",1,"basic.6y",1,1,1,"cellular","jul","fri","159sec",1,999,0,"nonexistent",1.4,93.918,-42.7,"4.963%",5228.1,"no"
33,"management",3,"university.degree",1,2,1,"cellular","jul","wed","65sec",1,999,0,"nonexistent",1.4,93.918,-42.7,"4.963%",5228.1,"no"
55,"admin.",2,"university.degree",0,1,2,"cellular","aug","thu","212sec",2,999,0,"nonexistent",1.4,93.444,-36.1,"4.963%",5228.1,"no"
26,"technician",2,"professional.course",1,2,1,"cellular","jul","thu","804sec",1,999,0,"nonexistent",1.4,93.918,-42.7,"4.963%",5228.1,"yes"
42,"admin.",2,"university.degree",1,1,2,"cellular","jul","fri","400sec",2,999,0,"nonexistent",1.4,93.918,-42.7,"4.962%",5228.1,"no"
44,"technician",1,"professional.course",1,1,1,"cellular","may","thu","569sec",1,999,1,"failure",-1.8,92.893,-46.2,"1.327%",5099.1,"no"
27,"technician",3,"university.degree",1,2,2,"cellular","may","wed","754sec",1,999,0,"nonexistent",-1.8,92.893,-46.2,"1.334%",5099.1,"yes"
42,"blue-collar",2,"basic.4y",0,2,2,"telephone","jul","thu","472sec",1,999,0,"nonexistent",1.4,93.918,-42.7,"4.966%",5228.1,"no"
45,"admin.",2,"university.degree",1,1,1,"cellular","dec","thu","150sec",2,6,1,"success",-3,92.713,-33,"0.707%",5023.5,"yes"
35,"admin.",3,"high.school",1,2,2,"cellular","may","mon","130sec",1,999,1,"failure",-1.8,92.893,-46.2,"1.354%",5099.1,"no"
32,"admin.",2,"university.degree",0,2,1,"cellular","aug","tue","134sec",4,999,0,"nonexistent",1.4,93.444,-36.1,"4.966%",5228.1,"no"
71,"retired",3,"university.degree",1,2,1,"cellular","aug","thu","217sec", ,6,2,"failure",-2.9,92.201,-31.4,"0.851%",5076.2,"yes"
42,"blue-collar",2,"basic.9y",1,1,1,"cellular","may","tue","334sec",1,999,1,"failure",-1.8,92.893,-46.2,"1.344%",5099.1,"no"
60,"entrepreneur",2,"basic.4y",1,2,1,"telephone","may","wed","236sec", ,999,0,"nonexistent",1.1,93.994,-36.4,"4.858%",5191,"no"
25,"self-employed",2,"university.degree",1,2,1,"telephone","may","fri","274sec",2,999,0,"nonexistent",1.1,93.994,-36.4,"4.857%",5191,"no"
46,"housemaid",2,"basic.4y",1,1,1,"telephone","may","wed","336sec",1,999,0,"nonexistent",1.1,93.994,-36.4,"4.858%",5191,"no"
43,"entrepreneur",2,"professional.course",1,2,2,"cellular","may","fri","114sec",1,999,1,"failure",-1.8,92.893,-46.2,"1.259%",5099.1,"no"
33,"blue-collar",2,"basic.6y",1,2,1,"cellular","jul","tue","702sec",2,999,0,"nonexistent",1.4,93.918,-42.7,"4.961%",5228.1,"no"
77,"retired",1,"basic.4y",1,1,1,"cellular","may","tue","393sec",1,999,0,"nonexistent",-1.8,93.876,-40,"0.697%",5008.7,"yes"
41,"admin.",1,"high.school",1,2,1,"cellular","may","mon","63sec",5,999,0,"nonexistent",-1.8,92.893,-46.2,"1.244%",5099.1,"no"
46,"housemaid",2,"basic.4y",1,1,2,"cellular","aug","wed","10sec",14,999,0,"nonexistent",1.4,93.444,-36.1,"4.964%",5228.1,"no"
32,"entrepreneur",1,"university.degree",1,2,2,"cellular","jul","fri","57sec",4,999,0,"nonexistent",1.4,93.918,-42.7,"4.962%",5228.1,"no"
32,"technician",1,"professional.course",1,2,1,"telephone","jun","tue","269sec",3,999,0,"nonexistent",1.4,94.465,-41.8,"4.961%",5228.1,"no"
34,"blue-collar",2,"basic.4y",1,2,1,"cellular","jun","mon","75sec",2,999,0,"nonexistent",-2.9,92.963,-40.8,"1.26%",5076.2,"no"
32,"services",2,"high.school",1,2,1,"cellular","nov","thu","282sec",2,999,0,"nonexistent",-0.1,93.2,-42,"4.076%",5195.8,"no"
53,"services",2,"high.school",0,2,1,"cellular","aug","thu","76sec",1,999,0,"nonexistent",1.4,93.444,-36.1,"4.964%",5228.1,"no"
34,"technician",2,"university.degree",1,1,1,"telephone","jun","tue","20sec",8,999,0,"nonexistent",1.4,94.465,-41.8,"4.864%",5228.1,"no"
55,"blue-collar",3,"basic.9y",0,1,2,"cellular","jul","tue","194sec",3,999,0,"nonexistent",1.4,93.918,-42.7,"4.961%",5228.1,"no"
38,"blue-collar",3,"basic.4y",1,0,0,"telephone","may","tue","100sec",2,999,0,"nonexistent",1.1,93.994,-36.4,"4.857%",5191,"no"
35,"technician",3,"professional.course",1,0,0,"cellular","may","mon","146sec",2,999,0,"nonexistent",-1.8,92.893,-46.2,"1.299%",5099.1,"no"
52,"management",1,"university.degree",0,1,1,"cellular","nov","mon","79sec",2,999,0,"nonexistent",-0.1,93.2,-42,"4.191%",5195.8,"no"
43,"technician",2,"professional.course",1,2,1,"cellular","nov","mon","294sec", ,999,0,"nonexistent",-0.1,93.2,-42,"4.191%",5195.8,"no"
39,"admin.",2,"basic.4y",1,1,1,"telephone","may","mon","222sec",2,999,0,"nonexistent",1.1,93.994,-36.4,"4.858%",5191,"no"
44,"housemaid",2,"high.school",1,1,1,"cellular","nov","fri","144sec",6,999,1,"failure",-0.1,93.2,-42,"4.021%",5195.8,"no"
44,"management",2,"high.school",0,2,1,"telephone","jul","mon","13sec", ,999,0,"nonexistent",1.4,93.918,-42.7,"4.962%",5228.1,"no"
48,"blue-collar",2,"unknown",1,1,1,"cellular","aug","mon","528sec",3,999,0,"nonexistent",1.4,93.444,-36.1,"4.963%",5228.1,"yes"
38,"admin.",3,"high.school",1,2,2,"cellular","nov","thu","1476sec",4,999,0,"nonexistent",-0.1,93.2,-42,"4.076%",5195.8,"no"
25,"blue-collar",3,"basic.9y",1,2,1,"cellular","jul","thu","218sec",3,999,0,"nonexistent",1.4,93.918,-42.7, ,5228.1,"no"
56,"technician",2,"professional.course",0,1,1,"telephone","jun","thu","48sec",2,999,0,"nonexistent",1.4,94.465,-41.8,"4.866%",5228.1,"no"
54,"blue-collar",2,"unknown",0,1,1,"telephone","may","fri","67sec",2,999,0,"nonexistent",1.1,93.994,-36.4,"4.864%",5191,"no"
45,"blue-collar",2,"basic.4y",1,1,1,"telephone","jul","fri","407sec",1,999,0,"nonexistent",1.4,93.918,-42.7,"4.959%",5228.1,"no"
38,"self-employed",2,"high.school",1,2,1,"telephone","jul","tue","121sec",5,999,0,"nonexistent",1.4,93.918,-42.7,"4.961%",5228.1,"no"
56,"unknown",2,"basic.4y",1,1,1,"cellular","oct","tue","480sec",1,2,2,"success",-3.4,92.431,-26.9,"0.744%",5017.5,"yes"
44,"technician",2,"professional.course",0,0,0,"cellular","aug","wed","275sec",3,999,0,"nonexistent",1.4,93.444,-36.1,"4.967%",5228.1,"no"
49,"services",2,"basic.4y",1,1,1,"cellular","nov","thu","106sec",2,999,1,"failure",-0.1,93.2,-42,"4.076%",5195.8,"no"
52,"admin.",2,"high.school",1,2,1,"telephone","jun","fri","84sec",3,999,0,"nonexistent",1.4,94.465,-41.8,"4.959%",5228.1,"no"
45,"blue-collar",2,"basic.9y",1,2,1,"cellular","may","tue","672sec",2,999,0,"nonexistent",-1.8,92.893,-46.2,"1.344%",5099.1,"yes"
60,"housemaid",2,"high.school",0,2,1,"telephone","may","wed","74sec",1,999,0,"nonexistent",1.1,93.994,-36.4, ,5191,"no"
32,"unknown",0,"university.degree",1,2,2,"telephone","may","tue","40sec",1,999,0,"nonexistent",1.1,93.994,-36.4,"4.856%",5191,"no"
37,"technician",3,"university.degree",1,1,1,"cellular","apr","mon","190sec",1,999,0,"nonexistent",-1.8,93.075,-47.1,"1.405%",5099.1,"no"
45,"blue-collar",2,"basic.6y",1,1,1,"cellular","apr","mon","293sec",1,1,1,"success",-1.8,93.075,-47.1,"1.405%",5099.1,"no"
29,"admin.",3,"university.degree",1,2,1,"cellular","jul","wed","130sec",1,999,0,"nonexistent",1.4,93.918,-42.7,"4.957%",5228.1,"no"
53,"self-employed",2,"university.degree",0,2,1,"cellular","aug","mon","693sec",6,999,0,"nonexistent",1.4,93.444,-36.1,"4.963%",5228.1,"no"
32,"blue-collar",3,"university.degree",1,2,1,"telephone","may","thu","128sec",2,999,0,"nonexistent",1.1,93.994,-36.4,"4.86%",5191,"no"
52,"admin.",2,"high.school",1,2,1,"cellular","aug","tue","231sec",4,999,0,"nonexistent",1.4,93.444,-36.1,"4.963%",5228.1,"no"
50,"technician",2,"high.school",1,1,1,"telephone","may","wed","224sec",5,999,0,"nonexistent",1.1,93.994,-36.4,"4.856%",5191,"no"
41,"entrepreneur",1,"basic.9y",1,2,2,"cellular","jul","thu","219sec",1,999,0,"nonexistent",1.4,93.918,-42.7,"4.958%",5228.1,"no"
45,"management",2,"basic.9y",1,2,1,"telephone","jun","fri","37sec",4,999,0,"nonexistent",1.4,94.465,-41.8,"4.959%",5228.1,"no"
30,"technician",3,"university.degree",1,2,2,"cellular","jul","mon","149sec",7,999,0,"nonexistent",1.4,93.918,-42.7,"4.96%",5228.1,"no"
54,"admin.",1,"unknown",0,1,1,"telephone","jul","thu","154sec",1,999,0,"nonexistent",1.4,93.918,-42.7,"4.966%",5228.1,"no"
60,"management",2,"university.degree",1,1,1,"cellular","aug","fri","222sec",3,999,0,"nonexistent",1.4,93.444,-36.1,"4.964%",5228.1,"no"
26,"blue-collar",3,"basic.6y",1,1,1,"telephone","jun","wed","18sec",1,999,0,"nonexistent",1.4,94.465,-41.8,"4.864%",5228.1,"no"
41,"admin.",2,"basic.9y",0,1,1,"telephone","may","wed","244sec",6,999,0,"nonexistent",1.1,93.994,-36.4,"4.857%",5191,"no"
25,"services",3,"high.school",1,1,1,"cellular","may","thu","213sec",1,999,0,"nonexistent",-1.8,92.893,-46.2,"1.327%",5099.1,"no"
36,"blue-collar",2,"professional.course",0,2,2,"telephone","may","wed","236sec",1,999,0,"nonexistent",1.1,93.994,-36.4,"4.857%",5191,"no"
41,"management",2,"university.degree",1,1,1,"cellular","aug","fri","124sec",7,999,0,"nonexistent",1.4,93.444,-36.1,"4.963%",5228.1,"no"
38,"admin.",1,"university.degree",1,1,1,"cellular","aug","mon","140sec",2,999,0,"nonexistent",1.4,93.444,-36.1,"4.963%",5228.1,"no"
30,"technician",3,"university.degree",1,2,1,"cellular","jul","mon","463sec",2,999,0,"nonexistent",1.4,93.918,-42.7,"4.96%",5228.1,"no"
29,"admin.",2,"high.school",1,2,1,"telephone","may","tue","67sec",1,999,0,"nonexistent",1.1,93.994,-36.4,"4.856%",5191,"no"
22,"student",3,"high.school",1,1,1,"cellular","may","fri","87sec",2,999,0,"nonexistent",-1.8,92.893,-46.2,"1.313%",5099.1,"no"
57,"retired",2,"basic.4y",1,2,2,"telephone","apr","tue","1348sec",4,999,0,"nonexistent",-1.8,93.075,-47.1,"1.405%",5099.1,"yes"
28,"unemployed",3,"high.school",1,1,2,"cellular","may","tue","58sec",1,3,1,"success",-1.8,92.893,-46.2,"1.266%",5099.1,"no"
31,"unemployed",3,"basic.4y",1,1,2,"cellular","nov","fri","573sec", ,999,0,"nonexistent",-0.1,93.2,-42,"4.021%",5195.8,"no"
52,"technician",2,"professional.course",0,2,1,"cellular","aug","thu","31sec",9,999,0,"nonexistent",1.4,93.444,-36.1,"4.962%",5228.1,"no"
36,"entrepreneur",2,"university.degree",1,2,1,"cellular","may","wed","187sec", ,999,1,"failure",-1.8,92.893,-46.2,"1.334%",5099.1,"no"
53,"blue-collar",2,"professional.course",1,1,2,"cellular","may","mon","28sec",6,999,0,"nonexistent",-1.8,92.893,-46.2, ,5099.1,"no"
31,"management",2,"university.degree",1,1,1,"cellular","aug","mon","92sec",3,999,0,"nonexistent",1.4,93.444,-36.1,"4.963%",5228.1,"no"
36,"admin.",2,"university.degree",0,2,2,"cellular","jun","tue","308sec",1,3,1,"success",-2.9,92.963,-40.8,"1.262%",5076.2,"no"
25,"student",2,"high.school",1,2,1,"telephone","oct","wed","7sec",1,999,0,"nonexistent",-1.1,94.601,-49.5,"1.016%",4963.6,"no"
26,"self-employed",3,"professional.course",1,2,1,"cellular","jul","thu","71sec",1,999,0,"nonexistent",1.4,93.918,-42.7,"4.963%",5228.1,"no"
35,"blue-collar",2,"basic.9y",1,1,1,"telephone","may","tue","224sec",3,999,0,"nonexistent",1.1,93.994,-36.4,"4.857%",5191,"no"
48,"technician",2,"professional.course",1,2,2,"cellular","dec","mon","122sec",3,999,0,"nonexistent",-3,92.713,-33,"0.715%",5023.5,"no"
41,"blue-collar",2,"basic.4y",1,1,1,"cellular","jul","fri","623sec",3,999,0,"nonexistent",1.4,93.918,-42.7,"4.957%",5228.1,"yes"
51,"management",1,"university.degree",1,1,1,"cellular","may","wed","345sec",2,999,0,"nonexistent",-1.8,92.893,-46.2,"1.334%",5099.1,"no"
57,"admin.",1,"university.degree",1,1,1,"telephone","nov","wed","5sec",1,999,0,"nonexistent",-0.1,93.2,-42,"4.663%",5195.8,"no"
48,"entrepreneur",2,"basic.9y",1,2,1,"cellular","jul","wed","44sec",7,999,0,"nonexistent",1.4,93.918,-42.7,"4.963%",5228.1,"no"
46,"blue-collar",3,"basic.9y",0,1,1,"cellular","jul","thu","121sec",1,999,0,"nonexistent",1.4,93.918,-42.7,"4.963%",5228.1,"no"
55,"retired",2,"professional.course",1,1,2,"cellular","aug","mon","190sec",1,999,0,"nonexistent",1.4,93.444,-36.1,"4.965%",5228.1,"no"
21,"student",3,"unknown",1,1,1,"cellular","may","mon","288sec",5,999,0,"nonexistent",-1.8,92.893,-46.2,"1.354%",5099.1,"yes"
32,"blue-collar",2,"basic.9y",1,2,1,"cellular","may","fri","34sec",11,999,0,"nonexistent",-1.8,92.893,-46.2,"1.25%",5099.1,"no"
56,"admin.",2,"university.degree",1,2,2,"cellular","nov","tue","147sec",2,999,0,"nonexistent",-0.1,93.2,-42,"4.153%",5195.8,"no"
42,"admin.",2,"university.degree",1,2,1,"cellular","aug","thu","121sec",1,999,0,"nonexistent",1.4,93.444,-36.1,"4.963%",5228.1,"no"
50,"unemployed",2,"high.school",1,1,1,"telephone","may","tue","353sec",3,999,0,"nonexistent",-1.8,93.876,-40,"0.688%",5008.7,"yes"
55,"retired",2,"basic.9y",0,1,1,"telephone","may","mon","114sec",1,999,1,"failure",-1.8,92.893,-46.2,"1.299%",5099.1,"no"
33,"technician",2,"professional.course",1,2,1,"cellular","aug","mon","417sec",2,999,0,"nonexistent",1.4,93.444,-36.1,"4.965%",5228.1,"no"
45,"admin.",1,"high.school",1,1,1,"cellular","jul","thu","537sec",5,999,0,"nonexistent",1.4,93.918,-42.7,"4.962%",5228.1,"no"
39,"unemployed",1,"basic.9y",0,1,1,"telephone","jun","fri","638sec",9,999,0,"nonexistent",1.4,94.465,-41.8,"4.959%",5228.1,"no"
23,"admin.",2,"high.school",1,1,1,"cellular","apr","mon","297sec",4,999,0,"nonexistent",-1.8,93.075,-47.1,"1.405%",5099.1,"no"
33,"blue-collar",2,"basic.9y",1,1,1,"cellular","jul","mon","532sec",2,999,0,"nonexistent",1.4,93.918,-42.7,"4.96%",5228.1,"no"
35,"blue-collar",2,"unknown",1,1,1,"cellular","apr","fri","172sec",1,999,0,"nonexistent",-1.8,93.075,-47.1,"1.405%",5099.1,"no"
31,"admin.",3,"university.degree",1,2,1,"cellular","aug","thu","98sec",8,999,0,"nonexistent",1.4,93.444,-36.1,"4.962%",5228.1,"no"
48,"admin.",3,"university.degree",1,2,1,"telephone","may","wed","140sec",2,999,0,"nonexistent",1.1,93.994,-36.4,"4.856%",5191,"no"
30,"services",3,"high.school",1,1,1,"cellular","may","thu","132sec",2,999,0,"nonexistent",-1.8,92.893,-46.2,"1.327%",5099.1,"no"
